,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Code
991,1,0.533,0.838,1,-5.625,0,0.0837,0.0251,0.0,0.318,0.722,80.049,179690,4,1
992,72,0.535,0.948,6,-4.19,0,0.0356,0.00225,0.0,0.376,0.778,103.183,173680,4,1
993,65,0.751,0.49,11,-13.679,1,0.0453,0.00932,0.145,0.0725,0.925,105.407,342189,4,1
994,51,0.481,0.956,1,-4.557,0,0.0394,0.00465,8.48e-06,0.285,0.57,160.015,217707,4,1
995,56,0.694,0.576,11,-7.064,1,0.0275,0.501,2.35e-06,0.264,0.445,117.997,150127,4,1
996,38,0.616,0.461,9,-10.313,1,0.0263,0.135,0.00312,0.124,0.333,109.985,242488,4,1
997,62,0.412,0.944,0,-2.896,1,0.0448,0.0724,0.000493,0.801,0.79,123.091,215000,4,1
998,57,0.112,0.978,4,-2.64,1,0.117,0.000108,0.0241,0.117,0.371,173.097,250222,3,1
999,16,0.39,0.565,2,-6.045,1,0.0332,0.717,1.47e-06,0.373,0.402,120.138,262973,4,1
1000,0,0.503,0.667,0,-4.166,1,0.0307,0.00104,0.000438,0.0991,0.68,105.033,173227,4,1
1001,49,0.688,0.523,7,-10.659,1,0.0401,0.898,0.375,0.127,0.864,94.89,200480,4,1
1002,64,0.571,0.818,0,-8.277,1,0.0337,0.00706,0.000177,0.0877,0.773,141.463,239213,4,1
1003,35,0.466,0.45,0,-11.199,1,0.0296,0.0426,0.626,0.113,0.133,113.065,303717,4,1
1004,37,0.531,0.976,7,-7.339,1,0.0448,0.000175,7.39e-05,0.392,0.527,115.029,244800,4,1
1005,36,0.462,0.545,1,-6.857,0,0.028,0.0301,0.396,0.118,0.277,132.994,269799,4,1
1006,32,0.419,0.41,1,-8.898,1,0.0334,0.873,0.029,0.136,0.205,79.291,198027,4,1
1007,45,0.606,0.704,0,-4.615,1,0.0519,0.0292,6.79e-06,0.105,0.686,106.96,195722,4,1
1008,50,0.657,0.716,9,-7.76,0,0.0264,0.2,0.000728,0.173,0.513,112.045,271107,4,1
1009,37,0.521,0.691,6,-9.121,1,0.0855,0.528,0.241,0.174,0.198,79.214,268080,4,1
1010,55,0.526,0.776,7,-4.169,1,0.0852,0.000431,0.0157,0.334,0.524,131.194,207373,4,1
1011,65,0.755,0.289,2,-9.658,1,0.0614,0.535,0.000529,0.109,0.646,177.98,204453,4,1
1012,18,0.943,0.891,7,-3.567,1,0.366,0.0477,0.000181,0.0704,0.679,125.959,359987,4,1
1013,51,0.44,0.904,11,-4.409,0,0.177,0.275,7.45e-06,0.106,0.546,138.104,167840,4,1
1014,26,0.764,0.961,2,-3.658,1,0.0559,0.172,0.0524,0.0473,0.432,126.008,351095,4,1
1015,23,0.273,0.889,5,-7.038,1,0.0998,0.00878,0.652,0.411,0.22,130.041,358283,4,1
1016,58,0.415,0.853,7,-11.098,1,0.038,0.0107,0.000499,0.536,0.302,148.494,197013,4,1
1017,42,0.648,0.577,4,-10.153,1,0.0552,0.703,0.000332,0.11,0.887,80.368,238680,4,1
1018,42,0.593,0.693,4,-8.576,1,0.0305,0.0283,0.084,0.172,0.749,150.489,363538,4,1
1019,25,0.117,0.916,1,-3.281,1,0.0723,1.39e-05,0.0992,0.219,0.423,151.886,270205,4,1
1020,59,0.871,0.397,11,-7.872,0,0.394,0.14,0.0196,0.0681,0.486,88.167,239767,4,1
1021,4,0.654,0.89,9,-6.514,0,0.0906,0.00204,0.0,0.272,0.684,129.014,195320,4,1
1022,62,0.502,0.978,7,-3.278,1,0.0649,0.000163,1.27e-06,0.287,0.603,138.811,126573,4,1
1023,48,0.573,0.734,8,-5.576,1,0.0416,0.000796,0.112,0.102,0.13,101.023,243382,4,1
1024,76,0.613,0.953,2,-3.435,1,0.0855,0.00148,0.000582,0.152,0.537,105.046,213800,4,1
1025,2,0.398,0.838,4,-6.679,1,0.102,0.00127,0.0,0.576,0.747,116.913,191293,4,1
1026,39,0.596,0.587,0,-5.71,1,0.0248,0.0451,0.0,0.173,0.849,106.065,191027,4,1
1027,52,0.474,0.0964,7,-15.87,0,0.0406,0.961,0.0,0.134,0.272,97.595,265440,4,1
1028,58,0.68,0.611,2,-6.47,1,0.0439,0.374,0.0436,0.119,0.423,116.952,182667,4,1
1029,37,0.489,0.593,0,-6.912,1,0.0312,0.353,0.0321,0.143,0.357,125.016,279081,4,1
1030,68,0.684,0.481,2,-12.59,1,0.0384,0.475,6.57e-05,0.118,0.784,115.078,250000,4,1
1031,62,0.536,0.608,9,-6.385,1,0.0295,0.299,0.00143,0.128,0.681,147.957,244627,4,1
1032,47,0.266,0.66,2,-10.854,1,0.135,0.0629,0.514,0.437,0.358,83.02,241184,4,1
1033,70,0.398,0.93,11,-6.76,1,0.0615,0.000854,0.121,0.0874,0.725,190.818,408173,4,1
1034,53,0.672,0.706,9,-5.551,1,0.0779,0.0578,7.43e-05,0.0595,0.658,124.782,197933,4,1
1035,36,0.32,0.932,7,-4.85,1,0.0992,0.0024,0.0145,0.508,0.607,173.83,218533,4,1
1036,39,0.618,0.502,4,-10.131,1,0.0282,0.202,0.0027,0.0858,0.695,146.22,180017,4,1
1037,53,0.535,0.92,7,-4.39,0,0.0535,0.031,1.43e-05,0.0493,0.587,95.987,200387,4,1
1038,40,0.492,0.942,6,-1.574,0,0.0757,0.00302,0.112,0.0531,0.845,168.026,180640,4,1
1039,34,0.708,0.307,1,-15.327,1,0.0669,0.783,0.000321,0.0894,0.192,107.953,166139,4,1
1040,50,0.181,0.161,11,-27.538,1,0.0348,0.931,0.947,0.134,0.24,93.444,286986,4,1
1041,85,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,272394,4,1
1042,0,0.41,0.27,9,-12.946,1,0.0336,0.867,0.011,0.0989,0.356,78.266,206887,4,1
1043,48,0.512,0.405,10,-13.649,0,0.299,0.727,0.0,0.726,0.516,159.745,198827,4,1
1044,61,0.631,0.792,0,-4.364,0,0.0427,0.23,0.000317,0.0756,0.462,82.901,247493,4,1
1045,0,0.441,0.976,8,-3.09,0,0.147,0.000335,0.0475,0.298,0.248,130.411,220413,4,1
1046,31,0.443,0.761,2,-5.338,1,0.043,0.0399,0.000316,0.359,0.562,123.026,263668,4,1
1047,41,0.566,0.796,4,-5.436,0,0.0255,0.000541,0.313,0.121,0.406,130.986,220627,4,1
1048,43,0.447,0.923,11,-4.636,0,0.0669,2.91e-05,1.45e-05,0.171,0.683,131.552,187627,4,1
1049,38,0.58,0.755,2,-7.137,1,0.0377,0.123,0.000312,0.0854,0.921,162.075,232021,4,1
1050,55,0.607,0.658,6,-5.552,0,0.0262,0.0103,0.0224,0.0537,0.567,99.983,207587,4,1
1051,29,0.166,0.861,2,-6.761,1,0.0651,0.0267,0.842,0.605,0.523,187.544,190347,4,1
1052,21,0.546,0.46,0,-15.931,1,0.0369,0.0484,0.132,0.0783,0.492,92.01,274651,4,1
1053,11,0.345,0.698,1,-8.214,1,0.171,0.00735,0.872,0.14,0.0395,127.992,354129,4,1
1054,64,0.489,0.913,5,-9.152,0,0.0479,0.00015,0.709,0.0703,0.539,135.756,171747,4,1
1055,53,0.392,0.979,8,-3.942,1,0.0762,0.0163,0.0,0.106,0.357,158.882,234773,4,1
1056,54,0.852,0.927,7,-4.497,1,0.0581,0.0109,0.00268,0.054,0.887,107.993,171227,4,1
1057,29,0.385,0.979,3,-3.436,1,0.109,0.000934,0.0,0.282,0.25,154.977,209213,4,1
1058,72,0.509,0.584,0,-4.907,1,0.057,0.0368,9.96e-05,0.384,0.685,170.411,278747,4,1
1059,48,0.883,0.405,2,-10.356,0,0.0387,0.479,0.328,0.0419,0.832,113.979,202538,4,1
1060,45,0.49,0.794,7,-4.288,1,0.102,0.00051,9.58e-05,0.297,0.478,120.037,221627,4,1
1061,28,0.577,0.881,4,-5.961,1,0.039,0.291,0.000925,0.103,0.721,108.036,226944,4,1
1062,37,0.506,0.22,7,-13.371,1,0.0328,0.922,0.139,0.0806,0.496,93.583,168779,4,1
1063,16,0.582,0.704,0,-6.49,1,0.0276,0.000987,0.587,0.224,0.375,106.918,199880,4,1
1064,40,0.477,0.941,8,-4.152,1,0.0623,0.00287,0.00108,0.123,0.466,74.959,212743,4,1
1065,51,0.924,0.651,7,-3.894,1,0.124,0.0203,0.0069,0.059,0.898,126.947,261920,4,1
1066,42,0.521,0.765,9,-10.942,1,0.0367,0.000548,0.00885,0.114,0.719,120.674,248827,4,1
1067,82,0.352,0.911,1,-5.23,1,0.0747,0.00121,0.0,0.0995,0.236,148.033,222973,4,1
1068,40,0.161,0.973,4,-3.553,0,0.142,0.00657,0.0,0.0931,0.216,93.699,217520,3,1
1069,73,0.659,0.683,3,-5.623,1,0.0312,0.513,4.93e-06,0.133,0.397,139.931,203373,4,1
1070,46,0.581,0.791,2,-6.872,1,0.07,0.00141,0.0,0.0716,0.582,161.927,201852,4,1
1071,56,0.627,0.94,11,-5.563,0,0.29,0.148,0.00333,0.623,0.592,158.012,218680,4,1
1072,73,0.31,0.403,0,-13.664,1,0.0326,0.0726,9.27e-05,0.139,0.466,134.48,318027,4,1
1073,65,0.633,0.831,4,-5.053,1,0.0461,0.0401,0.693,0.117,0.243,127.397,354360,4,1
1074,42,0.78,0.653,2,-7.085,1,0.0311,0.42,0.0316,0.0997,0.527,116.008,215293,4,1
1075,66,0.37,0.314,10,-9.677,0,0.0445,0.912,2.09e-06,0.0989,0.221,97.4,177536,5,1
1076,44,0.489,0.957,11,-5.604,1,0.0598,0.00303,0.00185,0.78,0.334,135.049,204444,4,1
1077,24,0.779,0.83,10,-5.961,1,0.0784,0.115,0.722,0.822,0.286,127.985,386149,4,1
1078,32,0.502,0.526,11,-7.78,1,0.0666,0.735,3.43e-05,0.294,0.464,179.69,203498,4,1
1079,72,0.535,0.948,6,-4.19,0,0.0356,0.00225,0.0,0.376,0.778,103.183,173680,4,1
1080,64,0.619,0.781,5,-7.455,0,0.0393,0.0243,0.000286,0.402,0.533,126.267,236583,4,1
1081,56,0.694,0.576,11,-7.064,1,0.0275,0.501,2.35e-06,0.264,0.445,117.997,150127,4,1
1082,33,0.552,0.936,11,-2.93,1,0.28,0.314,0.0129,0.105,0.222,166.849,222573,4,1
1083,58,0.883,0.431,2,-10.128,1,0.0434,0.591,0.00039,0.104,0.768,127.949,219720,4,1
1084,47,0.725,0.695,0,-6.934,1,0.0288,0.000697,0.00161,0.233,0.86,127.523,206160,4,1
1085,29,0.469,0.475,7,-8.584,1,0.223,0.219,1.42e-05,0.139,0.657,94.999,186947,4,1
1086,48,0.201,0.0729,7,-23.906,1,0.0343,0.96,0.829,0.362,0.0746,71.807,150793,5,1
1087,51,0.618,0.684,4,-6.163,1,0.039,0.117,0.455,0.273,0.823,170.029,141750,4,1
1088,45,0.785,0.448,5,-10.795,0,0.0735,0.0786,0.417,0.198,0.524,102.032,231398,4,1
1089,32,0.603,0.506,9,-9.531,1,0.0391,0.213,0.0,0.0553,0.735,124.953,191493,4,1
1090,66,0.502,0.758,3,-9.76,1,0.0407,0.00915,0.783,0.284,0.729,112.499,213693,4,1
1091,52,0.693,0.824,7,-8.139,0,0.0415,0.00726,0.0662,0.0826,0.822,108.018,176708,4,1
1092,63,0.722,0.9,0,-3.605,0,0.0284,0.0066,0.000162,0.142,0.841,106.993,174307,4,1
1093,45,0.49,0.794,7,-4.288,1,0.102,0.00051,9.58e-05,0.297,0.478,120.037,221627,4,1
1094,43,0.364,0.992,11,-2.13,0,0.132,0.000183,0.0167,0.397,0.363,161.016,187344,4,1
1095,26,0.447,0.949,4,-4.245,0,0.0841,0.000283,2.4e-05,0.132,0.364,104.724,197263,4,1
1096,35,0.598,0.806,10,-7.305,0,0.032,0.000188,0.0126,0.0877,0.418,107.501,509147,4,1
1097,66,0.671,0.686,8,-8.269,0,0.0271,0.597,2.24e-06,0.283,0.547,111.007,211990,4,1
1098,49,0.792,0.729,0,-8.153,1,0.027,0.169,0.00128,0.152,0.825,112.974,194745,4,1
1099,30,0.605,0.722,11,-5.852,1,0.0517,0.47,0.000461,0.104,0.961,124.711,175053,4,1
1100,47,0.553,0.902,11,-4.35,0,0.0588,0.00286,0.0,0.2,0.572,132.089,175577,4,1
1101,63,0.523,0.76,5,-12.437,1,0.0325,0.103,0.00068,0.0666,0.581,94.267,228267,4,1
1102,49,0.552,0.779,0,-4.151,1,0.0364,0.0419,0.000222,0.364,0.541,100.28,214446,4,1
1103,42,0.21,0.898,7,-4.238,1,0.109,0.0354,0.00224,0.222,0.421,217.416,193027,4,1
1104,51,0.688,0.716,1,-10.437,0,0.032,0.00905,0.732,0.0921,0.977,144.122,384907,4,1
1105,37,0.776,0.68,5,-7.157,0,0.151,0.186,1.67e-05,0.29,0.617,87.962,221820,4,1
1106,46,0.675,0.649,4,-8.937,1,0.0562,0.334,0.0655,0.11,0.496,148.0,148267,4,1
1107,34,0.721,0.37,6,-9.69,1,0.0332,0.245,0.00912,0.0769,0.629,84.991,219000,4,1
1108,60,0.603,0.494,2,-10.27,1,0.0301,0.428,0.000171,0.0894,0.729,147.814,214960,4,1
1109,39,0.498,0.748,8,-5.826,0,0.0464,5.45e-05,0.0,0.0643,0.514,137.113,216350,4,1
1110,57,0.408,0.692,11,-9.478,1,0.0685,0.235,0.0255,0.197,0.684,82.499,209640,4,1
1111,59,0.358,0.3,2,-9.564,1,0.0423,0.777,3.56e-05,0.0889,0.557,185.132,198787,3,1
1112,39,0.329,0.806,1,-11.925,1,0.0596,0.0565,0.21,0.355,0.619,142.625,181760,4,1
1113,31,0.462,0.659,4,-7.343,1,0.0268,0.526,0.189,0.231,0.72,82.984,181755,4,1
1114,46,0.71,0.649,9,-7.058,1,0.0367,0.218,0.000109,0.105,0.772,120.798,253067,4,1
1115,76,0.654,0.828,1,-5.377,0,0.0281,0.00146,0.000144,0.122,0.79,112.056,183893,4,1
1116,43,0.533,0.876,2,-5.452,1,0.0311,0.000754,0.178,0.0823,0.606,101.011,177326,4,1
1117,54,0.61,0.662,2,-9.182,1,0.0402,0.57,0.00846,0.13,0.527,104.122,299180,4,1
1118,32,0.46,0.949,7,-5.59,1,0.084,0.00141,0.304,0.234,0.214,146.051,113752,4,1
1119,46,0.52,0.815,11,-4.758,0,0.0488,0.00172,1.92e-06,0.089,0.466,91.972,199387,4,1
1120,65,0.489,0.769,5,-3.524,1,0.038,0.00135,0.56,0.0727,0.637,128.985,215827,4,1
1121,61,0.674,0.659,8,-8.049,1,0.0277,0.00156,0.00765,0.108,0.697,99.768,243587,4,1
1122,48,0.805,0.775,5,-8.329,0,0.0365,0.707,0.9,0.11,0.715,134.999,233744,4,1
1123,57,0.557,0.833,10,-4.559,1,0.0663,0.00226,3.25e-06,0.161,0.815,125.205,253307,4,1
1124,56,0.613,0.376,6,-8.592,0,0.0377,0.0919,0.324,0.149,0.496,170.2,195627,4,1
1125,35,0.263,0.733,10,-6.787,1,0.0463,1.9e-05,0.884,0.12,0.342,163.998,230929,4,1
1126,60,0.368,0.769,4,-5.002,1,0.0731,0.000153,0.919,0.0657,0.378,187.239,196804,4,1
1127,34,0.773,0.483,9,-9.303,1,0.0818,0.0166,0.0,0.0907,0.755,166.116,114773,4,1
1128,63,0.727,0.847,1,-6.021,1,0.217,0.014,0.128,0.144,0.64,128.015,335800,4,1
1129,54,0.576,0.494,10,-12.242,0,0.0605,0.106,0.174,0.13,0.587,96.478,199667,4,1
1130,27,0.59,0.409,9,-6.361,1,0.0257,0.185,1.22e-05,0.19,0.458,98.056,211920,4,1
1131,67,0.698,0.875,3,-4.45,1,0.0482,0.456,0.0157,0.0826,0.811,101.989,173631,4,1
1132,60,0.92,0.914,7,-4.555,1,0.0444,0.0222,7.62e-05,0.114,0.974,135.923,314557,4,1
1133,61,0.422,0.943,10,-4.365,1,0.0954,0.074,6.83e-05,0.105,0.845,165.764,182133,4,1
1134,51,0.517,0.691,2,-6.266,1,0.0406,0.0732,1.4e-05,0.315,0.535,88.996,200673,4,1
1135,35,0.156,0.138,0,-18.612,0,0.0326,0.965,0.925,0.139,0.0982,59.862,95303,4,1
1136,34,0.358,0.912,9,-4.651,1,0.05,3.36e-06,0.00271,0.122,0.578,156.873,205400,4,1
1137,58,0.542,0.626,0,-7.105,1,0.0242,0.0789,0.000508,0.277,0.813,89.734,305213,4,1
1138,59,0.371,0.921,9,-5.533,1,0.0784,0.0113,2.7e-05,0.43,0.508,109.675,220538,4,1
1139,49,0.425,0.515,2,-10.005,1,0.037,0.682,0.0534,0.105,0.814,93.174,174587,4,1
1140,49,0.763,0.525,1,-7.62,0,0.0565,0.071,0.0617,0.0555,0.704,105.584,258185,4,1
1141,65,0.835,0.559,2,-9.852,0,0.0323,0.314,0.0992,0.352,0.509,125.023,179520,4,1
1142,45,0.58,0.91,10,-5.942,0,0.0316,0.247,0.909,0.0937,0.344,112.816,326387,4,1
1143,41,0.191,0.376,1,-9.946,1,0.0341,0.47,0.775,0.104,0.194,159.53,280720,3,1
1144,59,0.462,0.981,2,-2.371,0,0.127,0.00166,0.00894,0.0856,0.547,154.995,194573,4,1
1145,50,0.693,0.528,7,-10.855,1,0.0365,0.0714,0.0015,0.671,0.905,145.157,222107,4,1
1146,53,0.383,0.885,9,-5.683,1,0.123,0.0295,0.0,0.381,0.504,168.06,188656,4,1
1147,49,0.411,0.889,0,-4.224,0,0.155,0.000664,0.0,0.139,0.589,196.163,164191,4,1
1148,39,0.401,0.904,11,-5.297,0,0.098,0.000385,1.63e-06,0.0643,0.251,153.422,240667,4,1
1149,40,0.582,0.502,3,-7.135,0,0.0305,0.255,0.045,0.15,0.427,86.144,206933,4,1
1150,38,0.439,0.795,2,-9.424,1,0.0314,0.00407,0.00114,0.296,0.789,84.846,212067,4,1
1151,44,0.511,0.674,9,-9.536,1,0.0274,0.117,0.0105,0.129,0.663,173.949,283371,4,1
1152,41,0.74,0.452,3,-10.888,0,0.0462,0.867,0.774,0.121,0.334,115.997,203922,4,1
1153,25,0.581,0.348,1,-13.138,1,0.0339,0.48,0.0675,0.263,0.135,112.123,205714,4,1
1154,45,0.596,0.727,6,-5.763,0,0.0405,0.00481,3.28e-05,0.0554,0.678,135.091,178813,4,1
1155,61,0.415,0.901,2,-3.124,1,0.0428,0.00987,0.361,0.136,0.424,128.216,225333,4,1
1156,62,0.676,0.408,9,-7.937,1,0.0811,0.576,0.867,0.201,0.226,106.515,133520,3,1
1157,52,0.367,0.779,9,-8.334,1,0.0488,0.00574,0.00708,0.288,0.794,90.354,191827,4,1
1158,51,0.686,0.729,7,-4.848,1,0.0298,0.175,0.000833,0.137,0.79,123.546,192933,4,1
1159,55,0.399,0.975,7,-5.237,1,0.0991,0.000114,0.000624,0.152,0.319,171.971,140907,4,1
1160,42,0.3,0.998,4,-1.7,1,0.084,0.00039,0.0,0.376,0.379,181.866,202573,4,1
1161,39,0.621,0.962,2,-6.469,1,0.0454,0.282,0.126,0.132,0.653,143.99,229489,4,1
1162,29,0.697,0.867,0,-8.685,0,0.0425,0.00739,0.381,0.396,0.478,121.996,259408,4,1
1163,42,0.567,0.532,2,-9.171,1,0.0324,0.191,0.000269,0.143,0.196,122.987,214634,4,1
1164,63,0.722,0.9,0,-3.605,0,0.0284,0.0066,0.000162,0.142,0.841,106.993,174307,4,1
1165,37,0.327,0.841,9,-4.963,1,0.062,0.000101,0.863,0.127,0.455,180.058,226119,4,1
1166,64,0.687,0.361,7,-9.782,1,0.0501,0.631,0.00479,0.117,0.453,80.935,232053,4,1
1167,61,0.704,0.657,1,-9.431,0,0.0934,0.00873,0.000226,0.297,0.527,107.931,155556,4,1
1168,42,0.77,0.748,2,-8.906,1,0.21,0.00217,0.881,0.0905,0.729,118.931,299947,4,1
1169,29,0.792,0.946,7,-4.582,1,0.183,0.292,0.689,0.188,0.44,131.056,179542,4,1
1170,46,0.494,0.805,1,-6.437,1,0.0293,0.000595,7.12e-05,0.0636,0.571,96.996,232526,4,1
1171,60,0.33,0.556,7,-11.494,1,0.0796,0.207,4.39e-05,0.315,0.506,173.828,222279,4,1
1172,67,0.652,0.876,7,-3.323,1,0.0359,0.0307,0.0,0.449,0.695,126.007,212513,4,1
1173,64,0.51,0.759,9,-4.854,1,0.101,0.034,0.0,0.077,0.237,91.123,207142,4,1
1174,33,0.636,0.51,2,-8.955,0,0.0244,0.0688,0.371,0.131,0.718,84.198,213440,4,1
1175,37,0.424,0.873,9,-6.13,0,0.0434,0.00451,0.0202,0.109,0.82,157.403,208041,4,1
1176,66,0.546,0.696,4,-6.537,1,0.0335,0.0887,1.84e-05,0.195,0.596,89.882,246587,4,1
1177,54,0.713,0.735,10,-5.502,0,0.051,0.000879,0.535,0.235,0.501,125.995,257263,4,1
1178,43,0.236,0.823,4,-7.165,1,0.0863,0.699,0.643,0.364,0.259,175.38,244813,4,1
1179,33,0.543,0.525,0,-7.144,1,0.0347,0.228,0.927,0.0801,0.695,112.892,213047,4,1
1180,55,0.881,0.546,7,-9.357,1,0.0407,0.0532,0.000149,0.0497,0.852,102.814,320413,4,1
1181,41,0.806,0.6,9,-11.02,1,0.0535,0.0251,0.187,0.0408,0.932,113.544,214227,4,1
1182,67,0.746,0.691,4,-7.533,0,0.0403,0.184,0.0259,0.205,0.888,119.982,258453,4,1
1183,61,0.696,0.83,8,-4.866,1,0.146,0.0717,2.39e-06,0.171,0.677,138.057,147562,4,1
1184,67,0.698,0.875,3,-4.45,1,0.0482,0.456,0.0157,0.0826,0.811,101.989,173631,4,1
1185,45,0.229,0.915,10,-4.939,0,0.0762,0.0103,0.471,0.104,0.305,177.989,222760,3,1
1186,21,0.378,0.764,11,-10.469,1,0.0857,0.0211,0.226,0.355,0.354,149.385,250867,4,1
1187,51,0.121,0.147,0,-16.843,0,0.0384,0.93,0.939,0.158,0.0366,74.451,265873,5,1
1188,52,0.572,0.688,9,-4.96,1,0.0608,0.0474,0.0,0.072,0.856,138.841,125320,4,1
1189,44,0.311,0.775,2,-12.683,1,0.076,0.506,0.0,0.897,0.477,121.352,350053,4,1
1190,67,0.452,0.818,2,-8.124,1,0.0439,0.135,2.72e-05,0.052,0.755,124.474,229360,4,1
1191,54,0.533,0.661,6,-5.196,0,0.0418,0.0239,2.45e-06,0.347,0.603,142.079,181013,4,1
1192,60,0.536,0.704,10,-7.612,1,0.0417,0.0932,0.0,0.227,0.702,103.134,142819,4,1
1193,58,0.363,0.803,0,-8.089,1,0.06,0.0117,0.00601,0.189,0.718,156.047,266533,4,1
1194,28,0.208,0.564,8,-14.699,0,0.197,0.102,0.925,0.0871,0.299,96.774,346387,4,1
1195,34,0.414,0.499,4,-7.327,0,0.0369,0.00819,0.0,0.133,0.338,118.158,183552,4,1
1196,51,0.458,0.731,11,-12.049,0,0.145,0.0487,0.0215,0.116,0.784,80.425,218960,4,1
1197,50,0.24,0.956,0,-3.335,1,0.07,3.39e-05,0.000752,0.0579,0.205,93.486,187451,4,1
1198,16,0.725,0.916,5,-7.686,0,0.0467,0.0142,0.0168,0.0993,0.722,101.992,227933,4,1
1199,55,0.526,0.776,7,-4.169,1,0.0852,0.000431,0.0157,0.334,0.524,131.194,207373,4,1
1200,54,0.522,0.817,0,-6.17,1,0.0512,0.329,1.6e-06,0.0807,0.562,151.106,204693,4,1
1201,56,0.628,0.345,1,-12.505,1,0.0289,0.425,0.0165,0.119,0.116,99.991,197640,4,1
1202,53,0.547,0.647,11,-8.53,0,0.0728,0.00431,0.66,0.1,0.404,166.214,220217,4,1
1203,75,0.602,0.905,2,-4.046,1,0.0775,0.000202,0.064,0.117,0.411,128.019,304840,4,1
1204,37,0.521,0.818,9,-11.535,1,0.0533,0.0686,0.0264,0.327,0.59,114.49,253267,4,1
1205,66,0.601,0.723,8,-4.364,0,0.0384,0.000347,0.0011,0.346,0.581,114.991,236933,4,1
1206,31,0.542,0.668,0,-5.924,1,0.0309,0.225,1.87e-06,0.096,0.651,104.914,194631,4,1
1207,52,0.736,0.454,8,-9.339,1,0.0266,0.0746,0.121,0.339,0.396,113.994,195707,4,1
1208,30,0.704,0.917,1,-7.902,0,0.122,9.12e-05,0.00546,0.0459,0.336,110.606,283947,4,1
1209,65,0.252,0.8,0,-4.845,1,0.0368,0.12,0.0538,0.118,0.29,139.361,335333,4,1
1210,47,0.494,0.657,7,-7.543,1,0.0397,0.0632,0.449,0.0849,0.737,118.194,645000,4,1
1211,35,0.124,0.0712,10,-24.035,1,0.0418,0.939,0.789,0.0801,0.0407,154.206,168230,3,1
1212,27,0.761,0.273,9,-9.251,1,0.041,0.776,0.0,0.0866,0.412,130.914,223173,4,1
1213,36,0.655,0.649,7,-7.805,1,0.0285,0.34,0.0721,0.143,0.718,137.937,267922,4,1
1214,29,0.753,0.828,8,-7.007,0,0.0447,0.19,0.0957,0.147,0.97,124.992,249213,4,1
1215,37,0.346,0.594,7,-7.44,1,0.0662,0.228,0.00275,0.0964,0.362,176.051,203728,4,1
1216,39,0.547,0.166,9,-12.766,1,0.0343,0.833,0.089,0.109,0.246,135.145,235543,3,1
1217,34,0.476,0.731,0,-7.658,1,0.148,0.484,0.000392,0.129,0.613,126.8,142613,4,1
1218,41,0.281,0.918,1,-3.845,1,0.32,0.166,0.00669,0.323,0.36,99.455,273137,4,1
1219,36,0.598,0.875,7,-5.66,1,0.31,0.0491,0.00114,0.342,0.616,168.871,215969,4,1
1220,26,0.324,0.832,2,-5.95,1,0.0765,7.05e-05,0.0141,0.281,0.372,130.044,155846,4,1
1221,43,0.343,0.901,2,-5.373,1,0.0419,0.00244,0.000147,0.0801,0.798,161.69,188427,4,1
1222,43,0.696,0.571,1,-5.472,1,0.0545,0.0285,0.0,0.0917,0.456,136.036,258337,4,1
1223,62,0.531,0.546,6,-10.936,0,0.372,0.26,0.00949,0.379,0.7,92.06,162437,4,1
1224,65,0.436,0.876,10,-4.902,0,0.0647,3.33e-05,0.000104,0.205,0.512,157.044,255080,4,1
1225,39,0.469,0.669,2,-9.473,1,0.0494,0.0385,0.529,0.0981,0.245,132.005,358282,4,1
1226,33,0.573,0.304,0,-14.31,1,0.0309,0.332,1.27e-06,0.111,0.256,102.686,182653,4,1
1227,52,0.575,0.558,11,-10.254,1,0.0321,0.0518,0.276,0.118,0.826,155.894,273854,1,1
1228,48,0.609,0.868,7,-4.975,1,0.101,0.205,0.00129,0.106,0.705,175.11,142629,4,1
1229,47,0.567,0.758,2,-6.355,1,0.071,0.0172,0.0,0.692,0.548,145.992,159212,4,1
1230,73,0.55,0.874,4,-4.046,1,0.0321,0.000436,1.02e-05,0.206,0.318,121.61,240213,4,1
1231,37,0.578,0.794,9,-7.881,1,0.0288,0.128,0.000257,0.34,0.351,143.996,205000,4,1
1232,62,0.732,0.408,11,-8.475,1,0.036,0.747,0.000229,0.069,0.663,87.015,299440,4,1
1233,25,0.736,0.97,1,-4.955,1,0.128,0.000228,0.0104,0.148,0.703,128.59,218493,4,1
1234,35,0.407,0.738,0,-7.249,1,0.0309,0.0303,0.83,0.574,0.821,92.334,152049,4,1
1235,37,0.597,0.404,2,-9.832,0,0.0358,0.767,0.0589,0.108,0.145,71.551,242667,4,1
1236,38,0.368,0.897,2,-5.243,1,0.0542,0.00186,0.0,0.243,0.357,128.538,201813,4,1
1237,24,0.178,0.684,0,-6.301,1,0.0415,5.82e-05,0.00151,0.172,0.283,201.324,201333,4,1
1238,68,0.459,0.931,5,-5.024,1,0.0612,0.00126,0.00881,0.412,0.419,135.826,200693,4,1
1239,37,0.737,0.668,5,-6.261,0,0.0323,0.00405,6.04e-05,0.385,0.961,131.009,176240,4,1
1240,56,0.344,0.925,2,-4.157,1,0.0554,0.0106,0.000211,0.0136,0.712,152.395,160280,4,1
